"# 文本key","文本value"
"string","string"
"b281481acac94f8d7ccafa8dc84705f3","Give them 2,000 coins. Grateful +100"
"e5febc0d5e59a47ce904bc264a21926c","Decide to invest half"
"67a5cf118298d00e4767cf784c951d8f","That's a bit less, but I'll manage. Thanks. I'll definitely repay you down the line."
"197b54c85cf6d0dffe1f4c147fabba9b","Give them 1,000 coins. Grateful +50"
"64af1134c625122e331cc9ace816fda6","Alright, I'll consider other options."
"07c638628b30857e530fd9d96779d816","My friend, your support for my business in my time of need has turned things around."
"62cc0daa9a300d46dd2710e4b3e9b034","How's business going?"
"2422d95b0c9661a052d1f48d5fe06e2e","Business has been great lately! As a token of my appreciation, please accept this."
"20fec49ab354d1bfbb9a998e0cdb0330","Accept with pleasure"
"cd9f3c16aa2a0eefb6f1018a652e624d","I can't thank you enough. If you ever face any difficulties in the future, feel free to reach out to me."
"73b189b3bb614de4e160ff2651ca8a72","Received a return of 2,200 coins."
"85e46508d082cc1d7c3971eee6de6d68","Received a return of 2350 coins."
"ea3a45a5533d299396fa79a02f425898","Received a return of 3,500 coins."
"4b8ff19967f1f93cac9824e21e409d71","Received a return of 3,100 coins."
"f69ada268ac4161d767c5ed628b18e69","Received a return of 4,000 coins."
"1d4c71ccddc2f63fb96115cc1d7c593d","I invested in {0}{1}'s shop, and it's been quite profitable."
"5d8a3bbcef317ab008f1c3092d0f715b","I'm really sorry, but I'm not skilled in business, and I've lost everything."
"3d8dcdad37b66521512016bc649b59a0","I understand. Don't worry about it."
"52b3f46c56ea4eed4b314e1a5553f489","I can't thank you enough. Please accept these medicines as a token of my appreciation."
"a169ad5abcada727374e603bfedd84ca","Received 3 medicines."
"d6c45792df6aaa433a58e22964a61383","I invested in {0}{1}'s shop, but it didn't work out. {0}{1} gave me 3 medicines as compensation."
"91800802dcf024eb62cb9b051092277d","Give my money back!"
"6ebe069c847aba894415b87ba6b7f25d","I honestly don't have any money left, all I can offer is these medicines."
"f7b4eff2929e380842d2a65115d34875","Your attire looks pretty worn. I have some clothes here, choose one."
"28b400c179ff2ba8df98577551a6485b","Give me the most expensive one."
"8a583cb2fa5642155e942f2827250548","You've got high standards and big dreams, which is quite rare. This one is fancy, but it's of no use to me. Take it as a gift!"
"d2692f33ec3e393b227e44b46e550ff4","(They seemed delighted and gave you a refined outfit.)"
"7476062a910fb2b74f362400ef06927e","{0}{1} seems to appreciate my request and gives me a refined outfit."
"2ad3eed9f24fb6bf75f9bd1fe32a52a7","Many thanks!"
"d9564931f22b0edefe210d578614cc20","Any clothes will do."
"5691a123866c40d87a3a2f8b1ccd76e6","I like your laid-back attitude. In that case, you can have these spare items."
"7eb5be68562c24702b739727f7f19147","(They gave you a crude outfit.)"
"c2dc5e659500d0b97a704bd4f3d01777","{0}{1} values my easygoing nature and gives me a crude outfit."
"23060cfc18677d5abd980d62e10fb0aa","You flatter me."
"db6fac73dd53f1587b204cb736498e65","I don't need anything."
"f3958868d91d46bedf9c018a2b16c8a9","You, walking around nearly naked, and you won't even accept a kind offer?"
"9cf0ca350bdf58cf9a485cd516040932","(They appeared a bit displeased)"
"4101a9260287854069e68faf445778f2","Young hero, ever played 「Food Chain Duel」? I'm always up for a game. and have coins to spare. Care to join me for a few rounds?"
"1f5b14268b5939bf9a8ad93d5fdeaab6","Ask about the game's rules."
"a5ca08a9c64b708f4736e0d4f025c10b","The rules are quite simple. Both of us simultaneously call out 'Chicken,' 'Worm,' 'Stick,' or 'Tiger,' and it determines the winner. [Chicken eats Worm, Worm bores into Stick, Stick beats Tiger, Tiger preys on Chicken.]"
"23d0d8179957b6739a6d1083fca65224","Let's begin!"
"ce71d919e24695d7090c614934205f9e","{0}{1} invited me to play 「Food Chain Duel」, and I got carried away, ending up in deep debt! !"
"4550f4bd05e6c717da5d704fec9cada3","{0}{1} invited me to play 「Food Chain Duel」, and luck was on my side; I won all of their coins."
"5e763b75bda335f9b5bf3bdf78de38b1","{0}{1} invited me to play 「Food Chain Duel」, but luck was not on my side, and I ended up losing everything..."
"ac544988b92e67aaf749ca46b095d152","Too bad... alright, maybe next time."
"fa7dc230f149a8b3e62541d15b95d0ce","Let's play next time."
"fd73725bf8900641d51f642c401c2106","Try your luck"
"15875390676d01865dcdf437e90ad136","I'm not interested."
"2870b97932a33149fafbecca55a0a02c","Congratulations on becoming the Champion!!!"
"2b35a7836192dd74fcfabda441c1543b","The people display respect and a change in attitude."
"d91c7c5ffb450d3b1b76535a62aa14da","Thank you, everyone."
"a8dad068687718c075721f55e3f6856a","Your achievements are remarkable. Here's a small gift to show our admiration."
"c3bb37fb1d38a8558fa4fb0efb852ca7","Obtained 5 Serpent Ganoderma"
"70a7a2e7902a2c4ade984d5c1c63a9d1","I appreciate your kind gesture."
"2c36e54c176ead96c0feaaed34924f70","Congrats! I've got a small gift to show my admiration. Hope you like it."
"75e1685d4ef4a4e15bf2e09e1adc9fb3","Obtained 15 Meridian Shift Pill"
"8a1f9dea2152e4513ca07fa22683130b","Thank you!"
"42586e15401062e7fc067541ca119031","Wishing you a prosperous future. Please accept this gift as a token of our support."
"e9bf87feb0d4907244afb25a66c9e574","Obtained 2 Great Return Pill"
"9db3c952ee9be6f6010c53ed1c157f23","You became Champion! I couldn't help much, but I searched diligently for this gift. Hope it meets your expectations."
"0c1dc96fa603c1e552bfa397b8243b03","Obtained 1 Unfulfilled Destiny"
"2ea27467ca9a6d8556e18c3e36b75f4a","You're too kind, your presence here is the greatest gift!"
"257a53831721ba22e9166daae624e418","Hum..."
"898a14529995c75aa9d18e0aac7c7e13","I emerged victorious in the Kungfu Contest, becoming the Champion. {0}{1} and many friends came to celebrate and bring precious gifts."
"215d3c8b6d68a9eef73bfc0f354dab7f","As the ancients said, killing a chicken to scare the monkeys. Seeing their companions like this, the monkeys probably won't dare to harass the hunter anymore. Go find the hunter and tell him the news."
"33d3a3b5ce1a6d2206983883984233bd","Huh? This is..."
"fa89053381630483d463184fee95b822","It actually fell under the bridge. No wonder the man couldn't find his purse."
"194e89d1813d078cb92b1677b34b3cb9","You counted it, there are 1,000 copper coins in it."
"e4ebab8eb0376f9b143f6b2563f83ce7","Go and return it to him quickly. (Talk to him and choose the corresponding option)"
"cce8fabd3f1efc32093b129208ab2e59","Give it back to him."
"a37d407a3336f3087482897e55d090c7","With so much money, I'd better keep it for myself. He can't find it anyway."
"87d75a141183d6a73f35b649bf9349a2","A horse can't grow fat without night grass, and a man can't get rich without unexpected wealth."
"9308406bebf1f0fe69f1eb74d8e6500f","It's mine if you pick it up."
"5361cd99d1f74aec6fe96594b650ad46","Huh? A purse, I don't know who dropped it here."
"ecd2eec62cbd458e8c20448a29e7d9cb","You counted it, there are 3,000 copper coins in it."
"e54a21e37326a31e5dc49b9359d4d8de","Just keep it with me first."
"1c69ca78e95e57369f3bb4bf2cd631f9","Here, you are right, this money should indeed be yours, so that's it, goodbye."
"1a35abf701afa0e1ac89adb5e9381dfc","In that case, goodbye."
"1bda3d297567e9ef9fad6b3ce6dfa8fa","You! You!"
"0667ecb7e14f051ada5ccfda45b944fd","How dare you deceive me! Humph! Here you go!"
"1820613a22818cb0fe93e25e8115d102","The other party snatched the purse from your hand and turned away."
"1418f5ffd62824162e754a92b92ed135","Alas, I lost more than I gained."
"0beeb24414eaa38453f1acbaa9a0a544","I didn't expect that after understanding, I would have more doubts. The Emperor, the Thousand Illusions...\\nYan Xiaosheng said that I was seriously injured. Could it be that the reason was the big event that happened in Longquan Town that the villagers said... "
"8ab488877181a8ae5ea396ee3cc8daba","Well, it seems that what that person said was right. I actually learned a unique skill!"
"a23a2fc8802d6373f24458bd9a3ee3f6","Thank you for teaching me the secret of Qinggong. Please keep these things."
"ce5735d92d9e4d540f74552663f550aa","Is this Xingyi Monkey Fist? Yes, thank you for teaching me this unique skill."
"99e1ce0444f91a581a742b46f3318188","Incredible. I feel as nimble as a swallow. Go back and teach him this Qinggong skill."
"9f46bcb754411f642999f7f21b112f7d","The doctor from Fenglin Manor has not been to our village for a long time. Is he in trouble? "
"cf7ac950b0f1156f33d48c0650f858f2","It would be great if all the doctors in the world were like the one from Fenglin Manor. He never charged money every time he came to our village for consultation. "
"0e08498535b33c95c22ea2ec243b58f2","Mysterious"
"465afe3c118589de357745a709c0441f","People"
"449b36e548017d1da1f20c3227065823","Ahem, I am getting worse day by day. How could this happen? "
"f502ec516e8360ede231b3c98e88dff6","Is the condition of the owner of the manor not getting better? "
"8a3c7ddfd14f733b9fc2ff246b622b3b","A kind person like the owner of the manor actually got a strange epidemic. Alas, this thief God. "
"c641a3a3bbc5b1a9d64e8ff2b86c21b6","I have been planning for a long time, but unfortunately I failed. What do you want? You can kill me or cut me up. It's up to you. "
"79116cfaca1db7ac524869ae3a03d1b4","Leave the money but not the life (ask for it)"
"10b1fcdcb668b5aee626a3d6336507ea","Oh, so we are in the same business. I have dealt with the eunuchs of the Imperial Guards before. I have some official silver in my hand. How about I give it to you and let me go?"
"bf3461e982e266d2bca1214991796173","Official silver?"
"224d159136dcf5323b08f87412c32531","You didn't know? In the past, when the six ministries of the dynasty ruled the world, official silver was a hot commodity. Although the value of official silver has dropped a lot now, it is still a hot commodity. This is made of genuine pure silver and is worth a lot of money."
"6b7eb5c68398cebdb2fa19d19e87b699","That's great. (Accept)"
"215eb467d63d30dad8a7ab176ac2fee5","Hey, then these official silvers are yours. See you again if we are lucky."
"da76bf0f778b2694f7176ea79e3f57b7","You left so fast..."
"fb2e5a23a9cb28de486918cdf942a0ed","We can talk about something else (choose another way)"
"e7c48beaa09f6a326f9c5889c84e4885","Why did you poison the owner of Yunxia Manor?"
"5ec8c86f20183ac6a4108e4633189b42","Oh, I am not afraid to tell you now that the man has been listed on the Blood List and will definitely die. Although I poisoned him now, I can save his life. If it were any other killer, he would have been killed long ago."
"51ccddad59f96a6cd44cbe1f84785413","Blacklist?"
"0dca0cb9f59af4ab4eadbf0963f06729","Hehe, don't ask questions that you shouldn't ask. Although I am subject to you, I advise you to be respectful of some things that are beyond your imagination."
"3367061eddd3f385e7275f0bf1faac71","Hehe, you are so arrogant."
"d67d53066314097a9ed64de428d0531f","Stop talking nonsense. Kill or chop me up. It's all up to you."
"9f80cdb3bac39ee8a06dda61e828ba7c","Just kill this kind of evil man and be done with it."
"2e3149ed0c0cc068317894e00b3732bc","Hehe, it's better to give me a quick death. You will regret it in the future!"
"83549c0d206d6e31bfdeec4e655ab419","Without this man poisoning, the plague of the manor owner should gradually improve."
"0eb9a8418173d570438dbb8a17034ab1","A dying man still has a lot to say."
"f9c314127fdd9cd573d7c4ece7814173","Hehe, you dare to stand up for others with your mediocre skills!"
"9a2ccb61d694a5ae2a2a9f19629b1b48","You!"
"01465f2d5094dbdf224fd6f5c4247fad","A fool who doesn't care about your life!"
"321c07a6326fd1f5b9145fac9d54758e","Searching the world"
"bfcd6011992974f73ff53ad382402036","Hidden God"
"5a946a608948c1722a29ced7c1c1982e","A Thousand Universes"
"7b0bd748bde1be2e5f303137e9656de2","Know-it-all"
"932fa337f0dd0563202f0fcf743ff7af","Little Sage Equal to Heaven - Sun Bukong"
"a7c89403bc4f82151841d768b48c2b0e","General Bengba"
"b9bb32df452cfc16d19b1958aa15283c","Marshal Ma Liu"
"17d01ad023fc37658d5fa58573f1746a","As light as a feather, swift as a swallow. Thanks for your help. Here's a token of appreciation."
"a105e521403215acc8f336bf60c13fa2","As you arrive, you sense a faint yet sharp aura... The massive stone sword at the center seems different."
"a8ec5372658ce2bd5bd24f2e661cca02","Upon stepping into the Flying Sword Meadow, a surge of sharp energy courses through, tied to the distant, sword-shaped mountain."
"97acb11a0186eb6a4d1ed14e468ec5c8","Approach the sword-shaped mountain"
"e962746a488357292bf0d531236382f5","A thick mist rises, obscuring your view. You focus, but there's nothing there."
"144482fc5dfb6be4f1c8946ebb943cc2","Strange..."
"47e09a42d316b7ffa161712651f5d44d","Could that figure have been formed by the sword's energy?"
"c6112b51a78f282c72f41f9db404a182","Feeling something amiss, you close your eyes and realize the sharp aura has already faded."
"05933f6e41582afc7995e24243368859","If this sword energy was left on purpose, why would it take form and attack? Such mastery... I've never seen anything like it. I wonder who that master is."
"beb0864fa228f3131303ad7a467549c1","Just leave."
"71a6eccc6abcefdcc36e354e0c76c347","I've heard sitting and meditating beneath the waterfall can toughen your body using its force, boosting vigor. Not sure if it's true, though."
"0a16d86df307ef916d10e481b58cdbbf","That should do it. Let's go find that local smith."
"845aec7c09016432306b6e735621dec6","Ouch, stop! Stop! It's just 500 coins, fine, I'll pay!"
"a67fae4860cc9661b81d2c12ef016f0e","Hmph, that's more like it. Hand over the money."
"e5f280a90b884a70f6c58c3117925856","500 coins!"
"a91734727d5958abfe8d5d576c12ae76","Fine, here, take it. *Sigh*"
"e31921f5df491ade9b4d0fe3041154d4","What bad luck."
"c64aa74e3ec8d7281e38a466ea3bacab","Consider yourself lucky!"
"b1cc533d1558ef0ff0de1f2f1bdaf352","1000 coins!"
"ee88d119a370545ab7e7644b45f2bc26","Consider yourself lucky!"
"0db7da751d0a2725135af36b19c1fd54","It's 5000!"
"62328ce7f38eb71970a99668808ace7d","Tch, with skills like yours, you dare to cause trouble? Get lost, or next time I see you, I'll break your legs!"
